start_date,end_date,pollster,sponsor,sample_size,population,party,tracking,text,very,somewhat,not_very,not_at_all,url
4/20/20,4/23/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,38,15,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
4/21/20,4/24/20,Global Strategy Group/GBAO/Navigator Research,,1035,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,41,44,12,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
4/21/20,4/24/20,Global Strategy Group/GBAO/Navigator Research,,1035,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,36,28,7,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
4/21/20,4/24/20,Global Strategy Group/GBAO/Navigator Research,,1035,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,37,17,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
4/18/20,4/25/20,Firehouse Strategies/Øptimus,,876,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,27.8,43.1,19.2,9.2,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
4/24/20,4/26/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,67,21,3,1,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
4/24/20,4/26/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,38,31,18,8,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
4/24/20,4/26/20,Léger,Association for Canadian Studies,1016,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,29,35,19,13,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week6-1-1.pdf
4/21/20,4/26/20,University of Maryland/Washington Post,,1008,a,all,FALSE,"How worried, if at all, are you about becoming infected and seriously ill from the coronavirus?",20,40,25,15,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
4/20/20,4/26/20,Gallup,,7921,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",13,43,33,12,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
4/17/20,4/26/20,PureSpectrum,"Northeastern,Harvard,Rutgers",22921,a,all,FALSE,"How concerned, if at all, do you currently feel about the following: - Getting coronavirus yourself",32,35,20,11,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
4/24/20,4/26/20,Léger,Association for Canadian Studies,1016,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,33,35,16,12,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week6-1-1.pdf
4/17/20,4/26/20,PureSpectrum,"Northeastern,Harvard,Rutgers",22921,a,all,FALSE,"How concerned, if at all, do you currently feel about the following: - Family members getting coronavirus",47,32,12,6,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
4/25/20,4/27/20,Harris Poll,,2050,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,57,30,8,5,https://theharrispoll.com/wp-content/uploads/2020/04/The-Harris-Poll_COVID19-Tracker-Wave-9.pdf
4/24/20,4/27/20,Ipsos (online),Axios,1021,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",61,26,8,4,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-axios-wave-7.pdf
4/22/20,4/27/20,Global Strategy Group/GBAO/Navigator Research,,1031,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,42,45,10,2,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
4/22/20,4/27/20,Global Strategy Group/GBAO/Navigator Research,,1031,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,29,35,29,7,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
4/22/20,4/27/20,Global Strategy Group/GBAO/Navigator Research,,1031,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,44,34,17,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
4/23/20,4/28/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,45,8,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
4/21/20,4/28/20,Firehouse Strategies/Øptimus,,874,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,28.9,40.9,20.3,9,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020
4/28/20,4/28/20,Data for Progress,,1048,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,36.21,36.36,18.21,8.46,https://docs.google.com/spreadsheets/d/1zA_YTHzyYFjKcjwUD6fvtkemZ7BOSJ0p2AcEhTI9kJY/edit
4/26/20,4/28/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",22,42,27,10,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
4/23/20,4/28/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,35,28,7,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
4/23/20,4/28/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,45,36,15,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
4/24/20,4/29/20,Global Strategy Group/GBAO/Navigator Research,,1004,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,47,42,8,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
4/24/20,4/29/20,Global Strategy Group/GBAO/Navigator Research,,1004,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,35,26,8,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
4/24/20,4/29/20,Global Strategy Group/GBAO/Navigator Research,,1004,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,46,36,14,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
4/27/20,4/30/20,Global Strategy Group/GBAO/Navigator Research,,1008,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,47,40,9,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
4/29/20,4/30/20,Ipsos (online),ABC News,518,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,39,42,13,4,https://abcnews.go.com/Politics/americans-uneasy-returning-normal-restrictions-loosen-poll/story?id=70423858
4/27/20,4/30/20,Global Strategy Group/GBAO/Navigator Research,,1008,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,34,27,8,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
4/27/20,4/30/20,Global Strategy Group/GBAO/Navigator Research,,1008,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,36,15,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
4/28/20,5/1/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,47,38,10,4,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
4/28/20,5/1/20,YouGov,CBS News,2200,a,all,FALSE,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",29,41,17,12,https://drive.google.com/file/d/1rPmATVVPfzsgn-1g7m9zX-PfFVgPXCGY/view
4/28/20,5/1/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,29,36,25,10,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
4/28/20,5/1/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,35,16,6,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
4/25/20,5/2/20,Firehouse Strategies/Øptimus,,910,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,29.7,38.2,22,9,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020
5/1/20,5/3/20,Change Research,CNBC,1489,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? A recession",49,34,13,4,https://www.changeresearch.com/post/states-of-play-battleground-wave-4
5/1/20,5/3/20,Harris Poll,,2039,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,54,33,9,3,https://theharrispoll.com/wp-content/uploads/2020/05/Wave-2-10_tabs_Banner-11.pdf
5/1/20,5/3/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,66,20,3,2,https://assets.morningconsult.com/wp-uploads/2020/07/24151813/2004107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
5/1/20,5/3/20,Change Research,CNBC,1489,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? Me or a family member getting sick",44,22,25,10,https://www.changeresearch.com/post/states-of-play-battleground-wave-4
5/1/20,5/3/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,32,40,16,9,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484aac5b6c8214cf4bade.pdf
5/1/20,5/3/20,Léger,Association for Canadian Studies,1002,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,29,36,19,14,https://leger360.com/wp-content/uploads/2020/05/Leger-National-COVID-19-Tracking-Report-May-4-2020-1.pdf
4/28/20,5/3/20,University of Maryland/Washington Post,,1005,a,all,FALSE,"How worried, if at all, are you about becoming infected and seriously ill from the coronavirus?",21,42,21,16,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-28-may-3-2020/9ac3c026-f68c-4733-82a0-daa6862d99b3/
4/27/20,5/3/20,Gallup,,4553,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",11,38,36,15,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
5/1/20,5/3/20,Léger,Association for Canadian Studies,1002,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,33,34,17,12,https://leger360.com/wp-content/uploads/2020/05/Leger-National-COVID-19-Tracking-Report-May-4-2020-1.pdf
5/1/20,5/4/20,Ipsos (online),Axios,1012,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",56,30,9,4,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-axios-wave-8.pdf
4/29/20,5/4/20,Global Strategy Group/GBAO/Navigator Research,,1014,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,49,38,10,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
5/1/20,5/4/20,Hart Research Associates,Caring Across Generations,1002,a,all,FALSE,"How worried are you, if at all, that you or someone in your immediate family might catch the coronavirus?",33,37,20,9,https://caringacross.org/wp-content/uploads/2020/05/FI12876-CAGNDWA-Topline-Results-for-Public-Release-May-1-4-2020.pdf
4/30/20,5/4/20,AP-NORC,University of Chicago Divinity School,1002,a,all,FALSE,How worried are you about you or someone in your family being infected with… The coronavirus,47,29,17,6,http://www.apnorc.org/projects/Documents/topline_divinity_policy.pdf
4/29/20,5/4/20,Global Strategy Group/GBAO/Navigator Research,,1014,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,29,34,25,11,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
4/30/20,5/4/20,Monmouth U.,,808,a,all,FALSE,"How concerned are you about someone in your family becoming seriously ill from the coronavirus outbreak – very concerned, somewhat concerned, not too concerned, or not at all concerned?",42,28,14,16,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_051120.pdf/
4/29/20,5/4/20,Global Strategy Group/GBAO/Navigator Research,,1014,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,44,33,17,7,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
4/30/20,5/5/20,Global Strategy Group/GBAO/Navigator Research,,1005,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,49,39,8,4,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
4/28/20,5/5/20,Firehouse Strategies/Øptimus,,899,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,30.5,40.5,20.1,8,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020
5/5/20,5/5/20,Data for Progress,,918,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,36.47,38.35,16.05,8.63,https://docs.google.com/spreadsheets/d/1cj1W_9MLHk5A_j0c0I-UMH28UMGJ3_nULmtU6_Y2OI4/edit
5/3/20,5/5/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",24,42,25,9,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf
5/2/20,5/5/20,Civiqs,Daily Kos,1546,a,all,FALSE,"How worried are you that you, personally, will become sick with the coronavirus?",16,37,28,18,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_05_r8c32an.pdf
4/30/20,5/5/20,Global Strategy Group/GBAO/Navigator Research,,1005,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,32,26,11,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
4/30/20,5/5/20,Global Strategy Group/GBAO/Navigator Research,,1005,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,44,32,18,6,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
5/1/20,5/6/20,Global Strategy Group/GBAO/Navigator Research,,1014,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,50,39,8,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
5/1/20,5/6/20,Global Strategy Group/GBAO/Navigator Research,,1014,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,32,32,26,10,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
5/1/20,5/6/20,Global Strategy Group/GBAO/Navigator Research,,1014,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,45,33,16,7,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
5/4/20,5/7/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,49,40,8,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
5/6/20,5/7/20,Ipsos (online),ABC News,532,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,35,42,17,6,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-8.pdf
5/4/20,5/7/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,34,25,9,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
5/4/20,5/7/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,35,16,5,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
5/5/20,5/8/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,48,39,10,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
5/5/20,5/8/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,36,25,10,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
5/5/20,5/8/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,44,34,16,5,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
5/2/20,5/9/20,Firehouse Strategies/Øptimus,,821,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,31.6,39.9,18.8,8.7,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020
5/8/20,5/10/20,Harris Poll,,2030,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,51,33,11,5,https://theharrispoll.com/wp-content/uploads/2020/05/Wave-2-11.pdf
5/8/20,5/10/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,64,24,3,1,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
5/8/20,5/10/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,33,35,19,8,https://big.assets.huffingtonpost.com/athena/files/2020/05/15/5ebec87ac5b65727da7b17b2.pdf
5/8/20,5/10/20,Léger,Association for Canadian Studies,1004,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,26,38,19,15,https://leger360.com/wp-content/uploads/2020/05/Leger-National-Weekly-Pandemic-Tracker-May-11-2020_VF.pdf
5/5/20,5/10/20,University of Maryland/Washington Post,,1007,a,all,FALSE,"How worried, if at all, are you about becoming infected and seriously ill from the coronavirus?",22,36,24,17,https://www.washingtonpost.com/context/may-5-10-2020-washington-post-university-of-maryland-poll/722b3348-4f59-4b35-9fa0-2f9eb4ac76c0/?itid=lk_inline_manual_1
5/4/20,5/10/20,Gallup,,4159,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",11,42,34,13,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
5/8/20,5/10/20,Léger,Association for Canadian Studies,1004,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,29,38,18,13,https://leger360.com/wp-content/uploads/2020/05/Leger-National-Weekly-Pandemic-Tracker-May-11-2020_VF.pdf
5/8/20,5/11/20,Ipsos (online),Axios,980,a,all,FALSE,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",60,28,8,3,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-axios-wave-9.pdf
5/6/20,5/11/20,Global Strategy Group/GBAO/Navigator Research,,1020,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,48,40,9,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
5/6/20,5/11/20,Global Strategy Group/GBAO/Navigator Research,,1020,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,33,26,11,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
5/6/20,5/11/20,Global Strategy Group/GBAO/Navigator Research,,1020,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,35,17,6,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
5/7/20,5/12/20,Global Strategy Group/GBAO/Navigator Research,,1009,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,41,11,3,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
5/5/20,5/12/20,Firehouse Strategies/Øptimus,,821,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,31,35.4,21.2,11.4,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020
5/12/20,5/12/20,Data for Progress,,817,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,33.67,39.51,16.44,9.85,https://docs.google.com/spreadsheets/d/1WuukVMHY020EbSvNGK22X-Onb8BwBZ58ZW1BrXUAzIg/edit
5/10/20,5/12/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",24,40,25,11,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf
5/7/20,5/12/20,Global Strategy Group/GBAO/Navigator Research,,1009,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,28,35,27,11,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
5/7/20,5/12/20,Global Strategy Group/GBAO/Navigator Research,,1009,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,42,36,16,6,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
5/8/20,5/13/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,41,9,4,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
5/11/20,5/13/20,YouGov,CBS News,2000,a,all,FALSE,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",32,40,18,9,https://drive.google.com/file/d/1uFybAzWKhjq0M7MdhDFQwNEeeFrlyyaU/view
5/8/20,5/13/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,35,24,11,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
5/8/20,5/13/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,45,34,15,7,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
5/11/20,5/14/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,47,38,10,5,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
5/13/20,5/14/20,Ipsos (online),ABC News,564,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,36,43,17,5,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-9.pdf
5/13/20,5/14/20,Harris Poll,Harvard,1854,rv,all,FALSE,Do you agree or disagree with each of the following? I am afraid that I will get the corona virus.,22,36,25,17,https://harvardharrispoll.com/wp-content/uploads/2020/05/May20_HHP_RegisteredVoters_Crosstabs.pdf
5/11/20,5/14/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,36,23,11,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
